meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress09.vt.county,vts_addison,50001,4,675,0.454,NA,NA,789,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.016,county
meae.congressional.congress09.vt.county,vts_bennington,50003,1,NA,0.188,NA,NA,NA,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.vt.county,vts_caledonia,50005,3,704,0.466,NA,NA,801,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.003,county
meae.congressional.congress09.vt.county,vts_chittenden,50007,4,1000,0.546,NA,NA,801,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0.016,county
meae.congressional.congress09.vt.county,vts_essex,50009,3,105,0.407,NA,NA,151,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.008,county
meae.congressional.congress09.vt.county,vts_franklin,50011,4,692,0.511,NA,NA,633,0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0.021,county
meae.congressional.congress09.vt.county,vts_orange,50017,3,780,0.383,NA,NA,1254,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.001,county
meae.congressional.congress09.vt.county,vts_orleans,50019,3,200,0.518,NA,NA,186,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.vt.county,vts_rutland,50021,1,NA,0.188,NA,NA,NA,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.vt.county,vts_windham,50025,2,1208,0.736,NA,NA,422,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.007,county
meae.congressional.congress09.vt.county,vts_windsor,50027,2,792,0.505,NA,NA,748,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0.018,county
