election_id,county,state,county_ahcb,county_fips,candidate,candidate_id,party,party_id,vote
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"Abbott, David",AD0027,Republican,A03,0
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"Byland, John",BJ0296,NA,NA,0
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"Baldwin, Michael",BM0081,Republican,A03,77
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"Beecher, Philemon",BP0045,Federalist,A01,0
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"Goforth, William",GW0114,Republican,A03,78
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"Langham, Elias",LE0075,Republican,A03,3
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"Morrow, Jeremiah",MJ0625,Republican,A03,336
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"MacIntire, William",MW0086,NA,NA,4
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"MacMillan, William",MW0257,Federalist,A01,12
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"Sheperd, Samuel",SS0064,NA,NA,0
oh.uscongress.1803,Adams,OH,ohs_adams,39001,"Wells, Bazaleel",WB0051,Federalist,A01,0
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"Abbott, David",AD0027,Republican,A03,0
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"Byland, John",BJ0296,NA,NA,0
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"Baldwin, Michael",BM0081,Republican,A03,3
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"Beecher, Philemon",BP0045,Federalist,A01,0
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"Goforth, William",GW0114,Republican,A03,3
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"Langham, Elias",LE0075,Republican,A03,0
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"Morrow, Jeremiah",MJ0625,Republican,A03,300
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"MacIntire, William",MW0086,NA,NA,0
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"MacMillan, William",MW0257,Federalist,A01,191
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"Sheperd, Samuel",SS0064,NA,NA,0
oh.uscongress.1803,Belmont,OH,ohs_belmont,39013,"Wells, Bazaleel",WB0051,Federalist,A01,0
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"Abbott, David",AD0027,Republican,A03,0
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"Byland, John",BJ0296,NA,NA,1
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"Baldwin, Michael",BM0081,Republican,A03,2
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"Beecher, Philemon",BP0045,Federalist,A01,0
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"Goforth, William",GW0114,Republican,A03,5
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"Langham, Elias",LE0075,Republican,A03,0
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"Morrow, Jeremiah",MJ0625,Republican,A03,174
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"MacIntire, William",MW0086,NA,NA,0
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"MacMillan, William",MW0257,Federalist,A01,201
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"Sheperd, Samuel",SS0064,NA,NA,0
oh.uscongress.1803,Butler,OH,ohs_butler,39017,"Wells, Bazaleel",WB0051,Federalist,A01,0
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"Abbott, David",AD0027,Republican,A03,0
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"Byland, John",BJ0296,NA,NA,0
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"Baldwin, Michael",BM0081,Republican,A03,24
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"Beecher, Philemon",BP0045,Federalist,A01,0
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"Goforth, William",GW0114,Republican,A03,51
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"Langham, Elias",LE0075,Republican,A03,3
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"Morrow, Jeremiah",MJ0625,Republican,A03,117
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"MacIntire, William",MW0086,NA,NA,0
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"MacMillan, William",MW0257,Federalist,A01,78
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"Sheperd, Samuel",SS0064,NA,NA,0
oh.uscongress.1803,Clermont,OH,ohs_clermont,39025,"Wells, Bazaleel",WB0051,Federalist,A01,0
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"Abbott, David",AD0027,Republican,A03,0
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"Byland, John",BJ0296,NA,NA,0
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"Baldwin, Michael",BM0081,Republican,A03,1
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"Beecher, Philemon",BP0045,Federalist,A01,0
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"Goforth, William",GW0114,Republican,A03,0
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"Langham, Elias",LE0075,Republican,A03,0
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"Morrow, Jeremiah",MJ0625,Republican,A03,179
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"MacIntire, William",MW0086,NA,NA,0
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"MacMillan, William",MW0257,Federalist,A01,0
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"Sheperd, Samuel",SS0064,NA,NA,0
oh.uscongress.1803,Columbiana,OH,ohs_columbiana,39029,"Wells, Bazaleel",WB0051,Federalist,A01,73
oh.uscongress.1803,Fairfield,OH,ohs_fairfield,39045,"Abbott, David",AD0027,Republican,A03,0
oh.uscongress.1803,Fairfield,OH,ohs_fairfield,39045,"Byland, John",BJ0296,NA,NA,0
oh.uscongress.1803,Fairfield,OH,ohs_fairfield,39045,"Baldwin, Michael",BM0081,Republican,A03,167
