election_id,county,state,county_ahcb,county_fips,candidate,candidate_id,party,party_id,vote
me.uscongress1.1820,York,ME,mes_york,23031,"Dane, Joseph",DJ0174,Federalist,A01,955
me.uscongress1.1820,York,ME,mes_york,23031,"Dane, Joseph",DJ0174,Federalist,A01,955
me.uscongress1.1820,York,ME,mes_york,23031,"Lyman, Isaac",LI0011,NA,NA,109
me.uscongress1.1820,York,ME,mes_york,23031,"Lyman, Isaac",LI0011,NA,NA,109
me.uscongress1.1820,York,ME,mes_york,23031,"Moody, William",MW0011,NA,NA,44
me.uscongress1.1820,York,ME,mes_york,23031,"Moody, William",MW0011,NA,NA,44
me.uscongress1.1820,York,ME,mes_york,23031,NA,Other candidates,NA,NA,15
me.uscongress1.1820,York,ME,mes_york,23031,NA,Other candidates,NA,NA,15
me.uscongress1.1820,York,ME,mes_york,23031,"Rice, Alexander",RA0016,Republican,A03,700
me.uscongress1.1820,York,ME,mes_york,23031,"Rice, Alexander",RA0016,Republican,A03,700
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Harris, Mark",HM0038,NA,NA,12
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Irish, James",IJ0004,Republican,NA,313
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,NA,NA,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Tucker, James B.",TJ0371,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Ware, Ashur",WA0010,NA,NA,1
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Whitman, Ezekiel",WE0022,Federalist,A01,941
me.uscongress2.1820,Cumberland,ME,mes_cumberland,23005,"Whitman, Ezekiel",WE0022,Federalist,A01,941
