election_id,county,state,county_ahcb,county_fips,candidate,candidate_id,party,party_id,vote
mo.uscongress.1820,Cooper,MO,mos_cooper,29053,"Caldwell, James",CJ0045,NA,NA,0
mo.uscongress.1820,Cooper,MO,mos_cooper,29053,"Scott, John",SJ0448,Republican,A03,762
mo.uscongress.1820,Howard,MO,mos_howard,29089,"Caldwell, James",CJ0045,NA,NA,0
mo.uscongress.1820,Howard,MO,mos_howard,29089,"Scott, John",SJ0448,Republican,A03,1469
mo.uscongress.1820,Jefferson,MO,mos_jefferson,29099,"Caldwell, James",CJ0045,NA,NA,121
mo.uscongress.1820,Jefferson,MO,mos_jefferson,29099,"Scott, John",SJ0448,Republican,A03,88
mo.uscongress.1820,Lincoln,MO,mos_lincoln,29113,"Caldwell, James",CJ0045,NA,NA,0
mo.uscongress.1820,Lincoln,MO,mos_lincoln,29113,"Scott, John",SJ0448,Republican,A03,280
mo.uscongress.1820,Madison,MO,mos_madison,29123,"Caldwell, James",CJ0045,NA,NA,0
mo.uscongress.1820,Madison,MO,mos_madison,29123,"Scott, John",SJ0448,Republican,A03,14
mo.uscongress.1820,Saint Charles,MO,mos_stcharles,29183,"Caldwell, James",CJ0045,NA,NA,0
mo.uscongress.1820,Saint Charles,MO,mos_stcharles,29183,"Scott, John",SJ0448,Republican,A03,383
mo.uscongress.1820,Saint Louis,MO,mos_stlouis,29189,"Caldwell, James",CJ0045,NA,NA,269
mo.uscongress.1820,Saint Louis,MO,mos_stlouis,29189,"Scott, John",SJ0448,Republican,A03,831
mo.uscongress.1820,Wayne,MO,mos_wayne,29223,"Caldwell, James",CJ0045,NA,NA,0
mo.uscongress.1820,Wayne,MO,mos_wayne,29223,"Scott, John",SJ0448,Republican,A03,9
mo.uscongress.1822,Boone,MO,mos_boone,29019,"Lucas, John B.C.",LJ0123,NA,NA,6
mo.uscongress.1822,Boone,MO,mos_boone,29019,"Stuart, Alexander",SA0074,NA,NA,49
mo.uscongress.1822,Boone,MO,mos_boone,29019,"Scott, John",SJ0448,NA,NA,502
mo.uscongress.1822,Callaway,MO,mos_callaway,29027,"Lucas, John B.C.",LJ0123,NA,NA,146
mo.uscongress.1822,Callaway,MO,mos_callaway,29027,"Stuart, Alexander",SA0074,NA,NA,33
mo.uscongress.1822,Callaway,MO,mos_callaway,29027,"Scott, John",SJ0448,NA,NA,96
mo.uscongress.1822,Cape Girardeau,MO,mos_capegirardeau,29031,"Lucas, John B.C.",LJ0123,NA,NA,120
mo.uscongress.1822,Cape Girardeau,MO,mos_capegirardeau,29031,"Stuart, Alexander",SA0074,NA,NA,64
mo.uscongress.1822,Cape Girardeau,MO,mos_capegirardeau,29031,"Scott, John",SJ0448,NA,NA,595
mo.uscongress.1822,Chariton,MO,mos_chariton,29041,"Lucas, John B.C.",LJ0123,NA,NA,16
mo.uscongress.1822,Chariton,MO,mos_chariton,29041,"Stuart, Alexander",SA0074,NA,NA,40
mo.uscongress.1822,Chariton,MO,mos_chariton,29041,"Scott, John",SJ0448,NA,NA,162
mo.uscongress.1822,Clay,MO,mos_clay,29047,"Lucas, John B.C.",LJ0123,NA,NA,7
mo.uscongress.1822,Clay,MO,mos_clay,29047,"Stuart, Alexander",SA0074,NA,NA,61
mo.uscongress.1822,Clay,MO,mos_clay,29047,"Scott, John",SJ0448,NA,NA,162
mo.uscongress.1822,Cole,MO,mos_cole,29051,"Lucas, John B.C.",LJ0123,NA,NA,0
mo.uscongress.1822,Cole,MO,mos_cole,29051,"Stuart, Alexander",SA0074,NA,NA,86
mo.uscongress.1822,Cole,MO,mos_cole,29051,"Scott, John",SJ0448,NA,NA,74
mo.uscongress.1822,Cooper,MO,mos_cooper,29053,"Lucas, John B.C.",LJ0123,NA,NA,72
mo.uscongress.1822,Cooper,MO,mos_cooper,29053,"Stuart, Alexander",SA0074,NA,NA,132
mo.uscongress.1822,Cooper,MO,mos_cooper,29053,"Scott, John",SJ0448,NA,NA,316
mo.uscongress.1822,Franklin,MO,mos_franklin,29071,"Lucas, John B.C.",LJ0123,NA,NA,47
mo.uscongress.1822,Franklin,MO,mos_franklin,29071,"Stuart, Alexander",SA0074,NA,NA,53
mo.uscongress.1822,Franklin,MO,mos_franklin,29071,"Scott, John",SJ0448,NA,NA,174
mo.uscongress.1822,Gasconade,MO,mos_gasconade,29073,"Lucas, John B.C.",LJ0123,NA,NA,17
mo.uscongress.1822,Gasconade,MO,mos_gasconade,29073,"Stuart, Alexander",SA0074,NA,NA,4
mo.uscongress.1822,Gasconade,MO,mos_gasconade,29073,"Scott, John",SJ0448,NA,NA,157
mo.uscongress.1822,Howard,MO,mos_howard,29089,"Lucas, John B.C.",LJ0123,NA,NA,30
mo.uscongress.1822,Howard,MO,mos_howard,29089,"Stuart, Alexander",SA0074,NA,NA,158
mo.uscongress.1822,Howard,MO,mos_howard,29089,"Scott, John",SJ0448,NA,NA,887
mo.uscongress.1822,Jefferson,MO,mos_jefferson,29099,"Lucas, John B.C.",LJ0123,NA,NA,156
mo.uscongress.1822,Jefferson,MO,mos_jefferson,29099,"Stuart, Alexander",SA0074,NA,NA,38
mo.uscongress.1822,Jefferson,MO,mos_jefferson,29099,"Scott, John",SJ0448,NA,NA,41
mo.uscongress.1822,Lillard,MO,mos_lillard,NA,"Lucas, John B.C.",LJ0123,NA,NA,13
mo.uscongress.1822,Lillard,MO,mos_lillard,NA,"Stuart, Alexander",SA0074,NA,NA,58
mo.uscongress.1822,Lillard,MO,mos_lillard,NA,"Scott, John",SJ0448,NA,NA,189
mo.uscongress.1822,Lincoln,MO,mos_lincoln,29113,"Lucas, John B.C.",LJ0123,NA,NA,99
mo.uscongress.1822,Lincoln,MO,mos_lincoln,29113,"Stuart, Alexander",SA0074,NA,NA,64
mo.uscongress.1822,Lincoln,MO,mos_lincoln,29113,"Scott, John",SJ0448,NA,NA,151
mo.uscongress.1822,Madison,MO,mos_madison,29123,"Lucas, John B.C.",LJ0123,NA,NA,136
mo.uscongress.1822,Madison,MO,mos_madison,29123,"Stuart, Alexander",SA0074,NA,NA,62
mo.uscongress.1822,Madison,MO,mos_madison,29123,"Scott, John",SJ0448,NA,NA,91
mo.uscongress.1822,Montgomery,MO,mos_montgomery,29139,"Lucas, John B.C.",LJ0123,NA,NA,76
mo.uscongress.1822,Montgomery,MO,mos_montgomery,29139,"Stuart, Alexander",SA0074,NA,NA,66
mo.uscongress.1822,Montgomery,MO,mos_montgomery,29139,"Scott, John",SJ0448,NA,NA,163
mo.uscongress.1822,New Madrid,MO,mos_newmadrid,29143,"Lucas, John B.C.",LJ0123,NA,NA,52
mo.uscongress.1822,New Madrid,MO,mos_newmadrid,29143,"Stuart, Alexander",SA0074,NA,NA,0
mo.uscongress.1822,New Madrid,MO,mos_newmadrid,29143,"Scott, John",SJ0448,NA,NA,151
mo.uscongress.1822,Perry,MO,mos_perry,29157,"Lucas, John B.C.",LJ0123,NA,NA,19
mo.uscongress.1822,Perry,MO,mos_perry,29157,"Stuart, Alexander",SA0074,NA,NA,5
mo.uscongress.1822,Perry,MO,mos_perry,29157,"Scott, John",SJ0448,NA,NA,239
mo.uscongress.1822,Pike,MO,mos_pike,29163,"Lucas, John B.C.",LJ0123,NA,NA,85
mo.uscongress.1822,Pike,MO,mos_pike,29163,"Stuart, Alexander",SA0074,NA,NA,70
mo.uscongress.1822,Pike,MO,mos_pike,29163,"Scott, John",SJ0448,NA,NA,16
mo.uscongress.1822,Ralls,MO,mos_ralls,29173,"Lucas, John B.C.",LJ0123,NA,NA,144
mo.uscongress.1822,Ralls,MO,mos_ralls,29173,"Stuart, Alexander",SA0074,NA,NA,27
mo.uscongress.1822,Ralls,MO,mos_ralls,29173,"Scott, John",SJ0448,NA,NA,94
mo.uscongress.1822,Ray,MO,mos_ray,29177,"Lucas, John B.C.",LJ0123,NA,NA,0
mo.uscongress.1822,Ray,MO,mos_ray,29177,"Stuart, Alexander",SA0074,NA,NA,19
mo.uscongress.1822,Ray,MO,mos_ray,29177,"Scott, John",SJ0448,NA,NA,121
mo.uscongress.1822,Saint Charles,MO,mos_stcharles,29183,"Lucas, John B.C.",LJ0123,NA,NA,263
mo.uscongress.1822,Saint Charles,MO,mos_stcharles,29183,"Stuart, Alexander",SA0074,NA,NA,81
mo.uscongress.1822,Saint Charles,MO,mos_stcharles,29183,"Scott, John",SJ0448,NA,NA,184
mo.uscongress.1822,Saint Francois,MO,mos_stfrancois,29187,"Lucas, John B.C.",LJ0123,NA,NA,136
mo.uscongress.1822,Saint Francois,MO,mos_stfrancois,29187,"Stuart, Alexander",SA0074,NA,NA,26
mo.uscongress.1822,Saint Francois,MO,mos_stfrancois,29187,"Scott, John",SJ0448,NA,NA,85
mo.uscongress.1822,Saint Genevieve,MO,mos_stegenevieve,29186,"Lucas, John B.C.",LJ0123,NA,NA,30
mo.uscongress.1822,Saint Genevieve,MO,mos_stegenevieve,29186,"Stuart, Alexander",SA0074,NA,NA,1
mo.uscongress.1822,Saint Genevieve,MO,mos_stegenevieve,29186,"Scott, John",SJ0448,NA,NA,180
mo.uscongress.1822,Saint Louis,MO,mos_stlouis,29189,"Lucas, John B.C.",LJ0123,NA,NA,438
mo.uscongress.1822,Saint Louis,MO,mos_stlouis,29189,"Stuart, Alexander",SA0074,NA,NA,221
mo.uscongress.1822,Saint Louis,MO,mos_stlouis,29189,"Scott, John",SJ0448,NA,NA,392
mo.uscongress.1822,Saline,MO,mos_saline,29195,"Lucas, John B.C.",LJ0123,NA,NA,8
mo.uscongress.1822,Saline,MO,mos_saline,29195,"Stuart, Alexander",SA0074,NA,NA,0
mo.uscongress.1822,Saline,MO,mos_saline,29195,"Scott, John",SJ0448,NA,NA,175
mo.uscongress.1822,Scott,MO,mos_scott,29201,"Lucas, John B.C.",LJ0123,NA,NA,3
mo.uscongress.1822,Scott,MO,mos_scott,29201,"Stuart, Alexander",SA0074,NA,NA,0
mo.uscongress.1822,Scott,MO,mos_scott,29201,"Scott, John",SJ0448,NA,NA,147
