meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress14.ma.county,mes_oxford,23017,1,806,0.407,NA,NA,1165,0.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.004,county
meae.congressional.congress14.ma.county,mas_hampshire,25015,5,1487,0.947,NA,NA,81,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.001,county
meae.congressional.congress14.ma.county,mas_hampden,25013,6,1178,0.825,NA,NA,249,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.001,county
meae.congressional.congress14.ma.county,mas_berkshire,25003,7,2431,0.551,NA,NA,1977,0.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.001,county
meae.congressional.congress14.ma.county,mes_kennebec,23011,8,1576,0.49,NA,NA,1634,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.002,county
meae.congressional.congress14.ma.county,mas_barnstable,25001,9,577,0.709,NA,NA,237,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress14.ma.county,mas_essex,25009,9,3056,0.89,NA,NA,357,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0.006,county
meae.congressional.congress14.ma.county,mas_worcester,25027,9,4920,0.719,NA,NA,1918,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.001,county
meae.congressional.congress14.ma.county,mes_somerset,23025,17,732,0.534,NA,NA,638,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.001,county
meae.congressional.congress14.ma.county,mes_lincoln,23015,19,1418,0.594,NA,NA,971,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress14.ma.county,mes_hancock,23009,20,2856,0.966,NA,NA,101,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress14.ma.county,mas_suffolk,25025,"1, 3, 4, 11, 12, 13",1134,0.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.005,county
meae.congressional.congress14.ma.county,mes_cumberland,23005,"10, 13",2719,0.898,NA,NA,304,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.002,county
meae.congressional.congress14.ma.county,mes_washington,23029,"11, 12",454,0.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.009,county
meae.congressional.congress14.ma.county,mes_york,23031,"14, 20",2131,0.51,NA,NA,2039,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.001,county
meae.congressional.congress14.ma.county,mas_dukes,25007,"15, 20",77,0.713,NA,NA,27,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.037,county
meae.congressional.congress14.ma.county,mas_nantucket,25019,"16, 17",2,0.667,NA,NA,1,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress14.ma.county,mas_plymouth,25023,"16, 18",2309,0.66,NA,NA,1185,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.002,county
meae.congressional.congress14.ma.county,mas_norfolk,25021,"18, 19",1670,0.528,NA,NA,1485,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.003,county
meae.congressional.congress14.ma.county,mas_franklin,25011,"2, 3",1532,0.885,NA,NA,163,0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0.021,county
meae.congressional.congress14.ma.county,mas_middlesex,25017,"5, 6, 7",3248,0.541,NA,NA,2745,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.001,county
meae.congressional.congress14.ma.county,mas_bristol,25005,"9, 10",2239,0.71,NA,NA,909,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.002,county
